Time,Open,High,Low,Close,Volume 
2008.09.03 00:00:00,1.067,1.0777,1.0576,1.061,1
2008.09.04 00:00:00,1.061,1.0713,1.0542,1.0714,1
2008.09.05 00:00:00,1.0714,1.0727,1.0601,1.0569,1
2008.09.08 00:00:00,1.0569,1.0713,1.0548,1.0658,1
2008.09.09 00:00:00,1.0658,1.0717,1.0601,1.0713,1
2008.09.10 00:00:00,1.0713,1.0743,1.0654,1.0738,1
2008.09.11 00:00:00,1.0738,1.0821,1.0698,1.0738,1
2008.09.12 00:00:00,1.0738,1.0762,1.0584,1.0628,1
2008.09.15 00:00:00,1.0628,1.075,1.0567,1.0692,1
2008.09.16 00:00:00,1.0692,1.0748,1.0658,1.0713,1
2008.09.17 00:00:00,1.0713,1.0807,1.0614,1.0718,1
2008.09.18 00:00:00,1.0718,1.0725,1.0575,1.058,1
2008.09.19 00:00:00,1.058,1.0666,1.0427,1.0468,1
2008.09.22 00:00:00,1.0468,1.0514,1.0312,1.0351,1
2008.09.23 00:00:00,1.0351,1.0398,1.0302,1.0381,1
2008.09.24 00:00:00,1.0381,1.0392,1.0311,1.0382,1
2008.09.25 00:00:00,1.0382,1.0385,1.0296,1.0331,1
2008.09.26 00:00:00,1.0331,1.0373,1.0313,1.0359,1
2008.09.29 00:00:00,1.0359,1.0461,1.0331,1.0457,1
2008.09.30 00:00:00,1.0457,1.0662,1.0438,1.055,1
2008.10.01 00:00:00,1.0625,1.0656,1.0544,1.0626,1
2008.10.02 00:00:00,1.0626,1.0808,1.062,1.0785,1
2008.10.03 00:00:00,1.0785,1.0843,1.0724,1.0832,1
2008.10.06 00:00:00,1.0832,1.1087,1.0812,1.1039,1
2008.10.07 00:00:00,1.1039,1.1085,1.0948,1.1031,1
2008.10.08 00:00:00,1.1031,1.129,1.0994,1.1263,1
2008.10.09 00:00:00,1.1263,1.1504,1.1207,1.1472,1
2008.10.10 00:00:00,1.1472,1.212,1.1456,1.168,1
2008.10.13 00:00:00,1.168,1.1795,1.1449,1.146,1
2008.10.14 00:00:00,1.146,1.165,1.1303,1.1617,1
2008.10.15 00:00:00,1.1617,1.1922,1.1535,1.1909,1
2008.10.16 00:00:00,1.1909,1.1994,1.1755,1.1785,1
2008.10.17 00:00:00,1.1785,1.1931,1.1771,1.1819,1
2008.10.20 00:00:00,1.1819,1.1982,1.1738,1.1925,1
2008.10.21 00:00:00,1.1925,1.2208,1.1908,1.2124,1
2008.10.22 00:00:00,1.2124,1.2598,1.2104,1.2546,1
2008.10.23 00:00:00,1.2546,1.274,1.2429,1.2434,1
2008.10.24 00:00:00,1.2434,1.284,1.2434,1.2782,1
2008.10.27 00:00:00,1.2782,1.297,1.2701,1.2978,1
2008.10.28 00:00:00,1.2978,1.3017,1.2714,1.2702,1
2008.10.29 00:00:00,1.2702,1.2869,1.2123,1.2205,1
2008.10.30 00:00:00,1.2205,1.2253,1.1898,1.2014,1
2008.10.31 00:00:00,1.2014,1.2378,1.194,1.2159,1
2008.11.03 00:00:00,1.2095,1.2116,1.1798,1.1804,1
2008.11.04 00:00:00,1.1804,1.1893,1.1477,1.1492,1
2008.11.05 00:00:00,1.1492,1.169,1.1463,1.1685,1
2008.11.06 00:00:00,1.1685,1.195,1.1613,1.1966,1
2008.11.07 00:00:00,1.1966,1.2023,1.1668,1.1771,1
2008.11.10 00:00:00,1.1771,1.199,1.1657,1.1946,1
2008.11.11 00:00:00,1.1946,1.2095,1.1888,1.206,1
2008.11.12 00:00:00,1.206,1.2381,1.1978,1.2358,1
2008.11.13 00:00:00,1.2358,1.2445,1.2104,1.2136,1
2008.11.14 00:00:00,1.2136,1.2315,1.2097,1.2386,1
2008.11.17 00:00:00,1.2386,1.2422,1.211,1.2265,1
2008.11.18 00:00:00,1.2265,1.2384,1.2177,1.231,1
2008.11.19 00:00:00,1.231,1.2545,1.2283,1.2543,1
2008.11.20 00:00:00,1.2543,1.2949,1.2514,1.2958,1
2008.11.21 00:00:00,1.2958,1.2984,1.2742,1.2672,1
2008.11.24 00:00:00,1.2672,1.2774,1.224,1.2303,1
2008.11.25 00:00:00,1.2303,1.2477,1.2123,1.2241,1
2008.11.26 00:00:00,1.2241,1.2412,1.2158,1.231,1
2008.11.27 00:00:00,1.231,1.2373,1.2233,1.2313,1
2008.11.28 00:00:00,1.2313,1.2466,1.231,1.2388,1
2008.12.01 00:00:00,1.2367,1.2523,1.2304,1.2468,1
2008.12.02 00:00:00,1.2468,1.2582,1.238,1.2503,1
2008.12.03 00:00:00,1.2503,1.2666,1.244,1.2534,1
2008.12.04 00:00:00,1.2534,1.2798,1.2513,1.276,1
2008.12.05 00:00:00,1.276,1.3007,1.2686,1.271,1
2008.12.08 00:00:00,1.271,1.2753,1.2445,1.2517,1
2008.12.09 00:00:00,1.2517,1.2743,1.2494,1.2645,1
2008.12.10 00:00:00,1.2645,1.2663,1.2485,1.2584,1
2008.12.11 00:00:00,1.2584,1.2607,1.2156,1.2349,1
2008.12.12 00:00:00,1.2349,1.2513,1.2282,1.2462,1
2008.12.15 00:00:00,1.2462,1.2464,1.2228,1.2337,1
2008.12.16 00:00:00,1.2337,1.2376,1.1985,1.2043,1
2008.12.17 00:00:00,1.2043,1.2119,1.193,1.1914,1
2008.12.18 00:00:00,1.1914,1.2115,1.1816,1.2047,1
2008.12.19 00:00:00,1.2047,1.2373,1.2028,1.2153,1
2008.12.22 00:00:00,1.2153,1.2212,1.1984,1.2191,1
2008.12.23 00:00:00,1.2191,1.2251,1.2046,1.2176,1
2008.12.24 00:00:00,1.2176,1.2209,1.2081,1.2121,1
2008.12.25 00:00:00,1.2121,1.22,1.2118,1.2131,1
2008.12.26 00:00:00,1.2131,1.2224,1.2125,1.2217,1
2008.12.29 00:00:00,1.2217,1.2222,1.2069,1.2197,1
2008.12.30 00:00:00,1.2197,1.234,1.2139,1.2169,1
2008.12.31 00:00:00,1.2169,1.236,1.2104,1.2232,1
2009.01.01 00:00:00,1.2167,1.2223,1.2164,1.2195,1
2009.01.02 00:00:00,1.2195,1.2274,1.2064,1.2057,1
2009.01.05 00:00:00,1.2057,1.2224,1.1866,1.1888,1
2009.01.06 00:00:00,1.1888,1.1999,1.1759,1.1837,1
2009.01.07 00:00:00,1.1837,1.1999,1.1772,1.1941,1
2009.01.08 00:00:00,1.1941,1.2073,1.1768,1.1797,1
2009.01.09 00:00:00,1.1797,1.1967,1.179,1.1871,1
2009.01.12 00:00:00,1.1871,1.2175,1.187,1.2187,1
2009.01.13 00:00:00,1.2187,1.2337,1.215,1.2247,1
2009.01.14 00:00:00,1.2247,1.2491,1.21,1.2486,1
2009.01.15 00:00:00,1.2486,1.2671,1.2412,1.2523,1
2009.01.16 00:00:00,1.2523,1.2576,1.2314,1.2433,1
2009.01.19 00:00:00,1.2433,1.2572,1.2371,1.2531,1
2009.01.20 00:00:00,1.2531,1.2695,1.2528,1.2663,1
2009.01.21 00:00:00,1.2663,1.2764,1.2545,1.2562,1
2009.01.22 00:00:00,1.2562,1.2738,1.2515,1.2528,1
2009.01.23 00:00:00,1.2528,1.2649,1.2266,1.2322,1
2009.01.26 00:00:00,1.2322,1.2388,1.2139,1.2232,1
2009.01.27 00:00:00,1.2232,1.2332,1.215,1.2295,1
2009.01.28 00:00:00,1.2295,1.2306,1.2024,1.2118,1
2009.01.29 00:00:00,1.2118,1.2244,1.209,1.2245,1
2009.01.30 00:00:00,1.2245,1.2416,1.2214,1.2315,1
2009.02.02 00:00:00,1.2278,1.2464,1.2259,1.2429,1
2009.02.03 00:00:00,1.2429,1.2521,1.2291,1.2304,1
2009.02.04 00:00:00,1.2304,1.2436,1.2223,1.2325,1
2009.02.05 00:00:00,1.2325,1.2381,1.2225,1.233,1
2009.02.06 00:00:00,1.233,1.2539,1.223,1.2218,1
2009.02.09 00:00:00,1.2218,1.2299,1.2128,1.2164,1
2009.02.10 00:00:00,1.2164,1.2491,1.2147,1.2444,1
2009.02.11 00:00:00,1.2444,1.253,1.2387,1.2408,1
2009.02.12 00:00:00,1.2408,1.2547,1.238,1.2424,1
2009.02.13 00:00:00,1.2424,1.2462,1.2279,1.2403,1
2009.02.16 00:00:00,1.2403,1.2487,1.239,1.2434,1
2009.02.17 00:00:00,1.2434,1.2671,1.2412,1.2644,1
2009.02.18 00:00:00,1.2644,1.2655,1.2527,1.2614,1
2009.02.19 00:00:00,1.2614,1.262,1.2464,1.2579,1
2009.02.20 00:00:00,1.2579,1.265,1.242,1.2501,1
2009.02.23 00:00:00,1.2501,1.2556,1.2355,1.2506,1
2009.02.24 00:00:00,1.2506,1.254,1.2392,1.2422,1
2009.02.25 00:00:00,1.2422,1.2612,1.2397,1.2567,1
2009.02.26 00:00:00,1.2567,1.2578,1.2394,1.2527,1
2009.02.27 00:00:00,1.2527,1.2731,1.2515,1.2623,1
2009.03.02 00:00:00,1.277,1.2916,1.2722,1.2914,1
2009.03.03 00:00:00,1.2914,1.2974,1.2804,1.2926,1
2009.03.04 00:00:00,1.2926,1.2967,1.2711,1.2744,1
2009.03.05 00:00:00,1.2744,1.2911,1.2722,1.2886,1
2009.03.06 00:00:00,1.2886,1.291,1.2762,1.2851,1
2009.03.09 00:00:00,1.2851,1.3063,1.2814,1.3007,1
2009.03.10 00:00:00,1.3007,1.3011,1.2724,1.2806,1
2009.03.11 00:00:00,1.2806,1.2902,1.275,1.2845,1
2009.03.12 00:00:00,1.2845,1.2955,1.2765,1.2778,1
2009.03.13 00:00:00,1.2778,1.2842,1.2624,1.2727,1
2009.03.16 00:00:00,1.2727,1.2786,1.2632,1.2702,1
2009.03.17 00:00:00,1.2702,1.2767,1.2674,1.2691,1
2009.03.18 00:00:00,1.2691,1.275,1.2428,1.2459,1
2009.03.19 00:00:00,1.2459,1.2502,1.2189,1.2392,1
2009.03.20 00:00:00,1.2392,1.2445,1.2289,1.2391,1
2009.03.23 00:00:00,1.2391,1.2397,1.2199,1.2236,1
2009.03.24 00:00:00,1.2236,1.2322,1.22,1.23,1
2009.03.25 00:00:00,1.23,1.2355,1.2218,1.2326,1
2009.03.26 00:00:00,1.2326,1.2336,1.2238,1.2288,1
2009.03.27 00:00:00,1.2288,1.2444,1.2262,1.2405,1
2009.03.30 00:00:00,1.2405,1.2648,1.2381,1.2612,1
2009.03.31 00:00:00,1.2612,1.2652,1.25,1.2576,1
2009.04.01 00:00:00,1.2619,1.2715,1.2572,1.2586,1
2009.04.02 00:00:00,1.2586,1.261,1.2335,1.2371,1
2009.04.03 00:00:00,1.2371,1.2455,1.2292,1.2294,1
2009.04.06 00:00:00,1.2294,1.2441,1.2222,1.2398,1
2009.04.07 00:00:00,1.2398,1.2483,1.2328,1.2375,1
2009.04.08 00:00:00,1.2375,1.2465,1.2306,1.2358,1
2009.04.09 00:00:00,1.2358,1.24,1.2209,1.2234,1
2009.04.10 00:00:00,1.2234,1.2298,1.2234,1.2251,1
2009.04.13 00:00:00,1.2251,1.23,1.2163,1.2201,1
2009.04.14 00:00:00,1.2201,1.2239,1.206,1.215,1
2009.04.15 00:00:00,1.215,1.2184,1.2012,1.2047,1
2009.04.16 00:00:00,1.2047,1.2147,1.198,1.2096,1
2009.04.17 00:00:00,1.2096,1.2177,1.2072,1.2133,1
2009.04.20 00:00:00,1.2133,1.2396,1.212,1.238,1
2009.04.21 00:00:00,1.238,1.2504,1.2324,1.2361,1
2009.04.22 00:00:00,1.2361,1.2475,1.2325,1.24,1
2009.04.23 00:00:00,1.24,1.2414,1.2219,1.2233,1
2009.04.24 00:00:00,1.2233,1.2269,1.2071,1.2108,1
2009.04.27 00:00:00,1.2108,1.2217,1.2073,1.2195,1
2009.04.28 00:00:00,1.2195,1.2265,1.2162,1.22,1
2009.04.29 00:00:00,1.22,1.2217,1.1988,1.2047,1
2009.04.30 00:00:00,1.2047,1.2048,1.1859,1.19535,1
2009.05.01 00:00:00,1.194,1.1951,1.1826,1.1863,1
2009.05.04 00:00:00,1.1863,1.1899,1.172,1.1725,1
2009.05.05 00:00:00,1.1725,1.179,1.1676,1.1762,1
2009.05.06 00:00:00,1.1762,1.1824,1.165,1.1675,1
2009.05.07 00:00:00,1.1675,1.1763,1.1627,1.1694,1
2009.05.08 00:00:00,1.1694,1.1732,1.1487,1.149,1
2009.05.11 00:00:00,1.149,1.1672,1.1474,1.1667,1
2009.05.12 00:00:00,1.1667,1.1697,1.1537,1.1625,1
2009.05.13 00:00:00,1.1625,1.1776,1.1551,1.1733,1
2009.05.14 00:00:00,1.1733,1.1786,1.1682,1.1705,1
2009.05.15 00:00:00,1.1705,1.1807,1.1646,1.1782,1
2009.05.18 00:00:00,1.1782,1.1814,1.1605,1.1635,1
2009.05.19 00:00:00,1.1635,1.166,1.1521,1.1554,1
2009.05.20 00:00:00,1.1554,1.1583,1.1361,1.1423,1
2009.05.21 00:00:00,1.1423,1.1482,1.1346,1.1364,1
2009.05.22 00:00:00,1.1364,1.1369,1.1186,1.1207,1
2009.05.25 00:00:00,1.1207,1.128,1.1192,1.1237,1
2009.05.26 00:00:00,1.1237,1.1355,1.1151,1.116,1
2009.05.27 00:00:00,1.116,1.1232,1.1096,1.122,1
2009.05.28 00:00:00,1.122,1.1257,1.1105,1.1147,1
2009.05.29 00:00:00,1.1147,1.1156,1.0889,1.10225,1
2009.06.01 00:00:00,1.0905,1.0945,1.0782,1.0917,1
2009.06.02 00:00:00,1.0917,1.0972,1.0788,1.0816,1
2009.06.03 00:00:00,1.0816,1.1131,1.0793,1.1141,1
2009.06.04 00:00:00,1.1141,1.1159,1.0926,1.0979,1
2009.06.05 00:00:00,1.0979,1.1206,1.096,1.1201,1
2009.06.08 00:00:00,1.1201,1.1291,1.1137,1.1163,1
2009.06.09 00:00:00,1.1163,1.1194,1.098,1.1036,1
2009.06.10 00:00:00,1.1036,1.1162,1.0938,1.1088,1
2009.06.11 00:00:00,1.1088,1.1102,1.0946,1.1034,1
2009.06.12 00:00:00,1.1034,1.1246,1.1005,1.1193,1
2009.06.15 00:00:00,1.1193,1.1376,1.1179,1.1319,1
2009.06.16 00:00:00,1.1319,1.1373,1.122,1.135,1
2009.06.17 00:00:00,1.135,1.1447,1.1273,1.1324,1
2009.06.18 00:00:00,1.1324,1.1364,1.1231,1.1318,1
2009.06.19 00:00:00,1.1318,1.1362,1.1247,1.1346,1
2009.06.22 00:00:00,1.1346,1.1555,1.1333,1.1536,1
2009.06.23 00:00:00,1.1536,1.1581,1.1464,1.1496,1
2009.06.24 00:00:00,1.1496,1.1583,1.1416,1.1554,1
2009.06.25 00:00:00,1.1554,1.1637,1.1522,1.1544,1
2009.06.26 00:00:00,1.1544,1.1564,1.1442,1.1522,1
2009.06.29 00:00:00,1.1522,1.16,1.1506,1.1566,1
2009.06.30 00:00:00,1.1566,1.1639,1.1508,1.15735,1
2009.07.01 00:00:00,1.1629,1.1655,1.1436,1.1487,1
2009.07.02 00:00:00,1.1487,1.1635,1.1469,1.1634,1
2009.07.03 00:00:00,1.1634,1.1638,1.1559,1.1618,1
2009.07.06 00:00:00,1.1618,1.1679,1.1585,1.1593,1
2009.07.07 00:00:00,1.1593,1.1673,1.154,1.1657,1
2009.07.08 00:00:00,1.1657,1.1724,1.1584,1.1676,1
2009.07.09 00:00:00,1.1676,1.1679,1.1545,1.1615,1
2009.07.10 00:00:00,1.1615,1.1675,1.1595,1.162,1
2009.07.13 00:00:00,1.162,1.167,1.1501,1.1506,1
2009.07.14 00:00:00,1.1506,1.1531,1.132,1.133,1
2009.07.15 00:00:00,1.133,1.1348,1.1115,1.1131,1
2009.07.16 00:00:00,1.1131,1.1224,1.1123,1.1175,1
2009.07.17 00:00:00,1.1175,1.1199,1.1127,1.1151,1
2009.07.20 00:00:00,1.1151,1.1153,1.1017,1.1065,1
2009.07.21 00:00:00,1.1065,1.1114,1.0962,1.1036,1
2009.07.22 00:00:00,1.1036,1.1089,1.0948,1.1,1
2009.07.23 00:00:00,1.1,1.101,1.0838,1.0894,1
2009.07.24 00:00:00,1.0894,1.0923,1.0792,1.0852,1
2009.07.27 00:00:00,1.0852,1.0878,1.0776,1.0809,1
2009.07.28 00:00:00,1.0809,1.0905,1.0748,1.0806,1
2009.07.29 00:00:00,1.0806,1.0933,1.0797,1.0908,1
2009.07.30 00:00:00,1.0908,1.0911,1.0802,1.0843,1
2009.07.31 00:00:00,1.0843,1.0856,1.0761,1.08085,1
2009.08.03 00:00:00,1.0769,1.0791,1.064,1.0661,1
2009.08.04 00:00:00,1.0661,1.0765,1.063,1.073,1
2009.08.05 00:00:00,1.073,1.0784,1.0676,1.0698,1
2009.08.06 00:00:00,1.0698,1.0798,1.0674,1.0778,1
2009.08.07 00:00:00,1.0778,1.0865,1.0753,1.0828,1
2009.08.10 00:00:00,1.0828,1.0929,1.0793,1.0877,1
2009.08.11 00:00:00,1.0877,1.1046,1.0863,1.1014,1
2009.08.12 00:00:00,1.1014,1.1075,1.0847,1.0882,1
2009.08.13 00:00:00,1.0882,1.0909,1.079,1.0872,1
2009.08.14 00:00:00,1.0872,1.1021,1.0811,1.0994,1
2009.08.17 00:00:00,1.0994,1.1124,1.0989,1.1073,1
2009.08.18 00:00:00,1.1073,1.1106,1.0999,1.1017,1
2009.08.19 00:00:00,1.1017,1.1113,1.0935,1.0947,1
2009.08.20 00:00:00,1.0947,1.0994,1.0861,1.0878,1
2009.08.21 00:00:00,1.0878,1.0942,1.0761,1.0794,1
2009.08.24 00:00:00,1.0794,1.0824,1.0724,1.0766,1
2009.08.25 00:00:00,1.0766,1.0871,1.0717,1.0863,1
